gender,age,category,payment_method,total
Male,34,Clothing,Cash,7502.0
Female,37,Clothing,Cash,1200.32
Male,24,Food & Beverage,Cash,83.68
Male,35,Cosmetics,Card,365.94
Male,35,Food & Beverage,Cash,20.92
Male,27,Clothing,Card,300.08
Male,39,Toys,Card,322.56
Female,21,Clothing,Cash,1200.32
Male,66,Clothing,Card,1200.32
Male,55,Food & Beverage,Cash,5.23
Male,44,Toys,Card,143.36
Female,29,Shoes,Cash,5401.53
Male,23,Souvenir,Card,46.92
Male,18,Food & Beverage,Cash,5.23
Male,40,Shoes,Card,600.17
Female,60,Cosmetics,Card,650.56
Female,58,Cosmetics,Cash,650.56
Female,44,Shoes,Card,15004.25
Male,43,Technology,Card,4200.0
Female,19,Cosmetics,Cash,365.94
Female,53,Clothing,Card,7502.0
Male,25,Shoes,Card,5401.53
Female,31,Cosmetics,Cash,365.94
Male,59,Food & Beverage,Card,47.07
Male,28,Toys,Cash,322.56
Male,32,Clothing,Card,2700.7200000000003
Male,36,Books,Card,60.6
Female,32,Toys,Card,35.84
Male,47,Toys,Cash,573.44
Male,65,Cosmetics,Card,40.66
Female,42,Food & Beverage,Cash,5.23
Female,64,Toys,Card,35.84
Male,56,Clothing,Cash,1200.32
Male,35,Shoes,Cash,2400.68
Female,65,Toys,Cash,35.84
Male,33,Clothing,Cash,2700.7200000000003
Female,20,Clothing,Cash,4801.28
Male,54,Books,Cash,60.6
Male,54,Cosmetics,Cash,650.56
Male,50,Clothing,Card,7502.0
Female,35,Clothing,Card,1200.32
Female,69,Clothing,Card,7502.0
Male,36,Food & Beverage,Card,130.75
Male,23,Clothing,Cash,300.08
Female,40,Cosmetics,Card,365.94
Female,20,Souvenir,Card,293.25
Female,66,Technology,Cash,4200.0
Male,48,Food & Beverage,Card,5.23
Male,43,Food & Beverage,Cash,130.75
Female,38,Food & Beverage,Card,5.23
Male,62,Books,Card,242.4
Female,60,Clothing,Card,300.08
Male,47,Souvenir,Card,105.57
Male,50,Clothing,Card,300.08
Male,38,Food & Beverage,Cash,47.07
Male,55,Clothing,Cash,1200.32
Male,55,Shoes,Cash,600.17
Female,68,Books,Cash,60.6
Male,39,Clothing,Cash,4801.28
Female,36,Toys,Cash,896.0
Male,47,Cosmetics,Cash,162.64
Female,19,Clothing,Card,4801.28
Male,21,Shoes,Card,9602.72
Female,27,Clothing,Card,1200.32
Female,35,Books,Card,15.15
Female,52,Clothing,Cash,2700.7200000000003
Female,68,Clothing,Card,1200.32
Male,64,Clothing,Card,7502.0
Female,52,Clothing,Card,4801.28
Female,47,Clothing,Card,1200.32
Male,30,Clothing,Cash,4801.28
Female,31,Clothing,Card,300.08
Male,37,Cosmetics,Card,365.94
Male,20,Toys,Cash,143.36
Female,55,Toys,Cash,896.0
Female,66,Cosmetics,Cash,1016.5
Male,24,Food & Beverage,Cash,20.92
Male,35,Clothing,Cash,300.08
Female,66,Clothing,Card,1200.32
Female,49,Souvenir,Card,105.57
Female,22,Clothing,Cash,4801.28
Male,43,Clothing,Cash,1200.32
Female,62,Toys,Cash,896.0
Female,66,Clothing,Cash,1200.32
Male,32,Clothing,Cash,2700.7200000000003
Female,54,Shoes,Card,15004.25
Female,43,Technology,Cash,4200.0
Female,21,Clothing,Card,300.08
Female,43,Food & Beverage,Cash,20.92
Female,49,Food & Beverage,Cash,20.92
Female,55,Cosmetics,Cash,1016.5
Female,60,Cosmetics,Cash,162.64
Male,39,Technology,Card,16800.0
Female,29,Clothing,Card,1200.32
Female,25,Clothing,Cash,2700.7200000000003
Female,58,Food & Beverage,Cash,83.68
Female,47,Cosmetics,Cash,40.66
Male,43,Clothing,Cash,2700.7200000000003
Female,62,Food & Beverage,Card,5.23
Female,28,Food & Beverage,Card,130.75
Female,56,Food & Beverage,Card,83.68
Male,50,Cosmetics,Card,365.94
Male,42,Books,Card,242.4
Female,27,Cosmetics,Card,1016.5
Male,36,Clothing,Card,4801.28
Female,36,Clothing,Cash,1200.32
Male,57,Clothing,Cash,7502.0
Female,46,Shoes,Cash,5401.53
Male,59,Cosmetics,Cash,650.56
Female,23,Toys,Card,573.44
Male,54,Cosmetics,Cash,365.94
Male,38,Cosmetics,Cash,1016.5
Female,28,Clothing,Cash,2700.7200000000003
Male,28,Clothing,Cash,1200.32
Male,50,Cosmetics,Cash,1016.5
Female,38,Toys,Cash,896.0
Female,43,Shoes,Card,600.17
Male,56,Food & Beverage,Cash,47.07
Male,33,Food & Beverage,Cash,83.68
Male,68,Cosmetics,Card,1016.5
Female,30,Toys,Card,896.0
Male,55,Technology,Cash,9450.0
Male,54,Souvenir,Cash,46.92
Female,29,Cosmetics,Cash,365.94
Female,27,Souvenir,Cash,187.68
Female,32,Cosmetics,Cash,162.64
Female,43,Cosmetics,Card,162.64
Female,56,Clothing,Card,2700.7200000000003
Female,33,Cosmetics,Cash,650.56
Male,50,Food & Beverage,Cash,20.92
Male,51,Clothing,Cash,7502.0
Male,68,Toys,Card,322.56
Male,52,Clothing,Cash,1200.32
Female,69,Clothing,Card,2700.7200000000003
Male,52,Cosmetics,Cash,365.94
Male,60,Toys,Cash,573.44
Female,37,Clothing,Card,4801.28
Female,28,Clothing,Card,1200.32
Female,50,Clothing,Cash,4801.28
Female,49,Clothing,Cash,300.08
Female,37,Food & Beverage,Card,47.07
Female,24,Books,Cash,15.15
Male,20,Cosmetics,Cash,1016.5
Female,22,Toys,Card,35.84
Male,40,Books,Cash,60.6
Female,64,Cosmetics,Cash,40.66
Female,24,Toys,Card,143.36
Female,34,Books,Card,136.35000000000002
Female,26,Clothing,Card,7502.0
Female,25,Toys,Cash,896.0
Male,31,Food & Beverage,Card,20.92
Male,34,Toys,Card,896.0
Male,47,Clothing,Cash,7502.0
Male,51,Clothing,Cash,7502.0
Male,29,Cosmetics,Cash,40.66
Female,19,Souvenir,Card,11.73
Male,37,Food & Beverage,Card,20.92
Female,53,Cosmetics,Cash,650.56
Male,52,Clothing,Cash,300.08
Male,68,Clothing,Card,4801.28
Female,20,Books,Card,242.4
Female,26,Souvenir,Cash,11.73
Male,40,Toys,Cash,143.36
Female,21,Food & Beverage,Cash,47.07
Male,19,Clothing,Cash,300.08
Male,33,Clothing,Card,300.08
Female,19,Technology,Cash,16800.0
Male,36,Souvenir,Card,293.25
Male,36,Clothing,Card,4801.28
Male,19,Toys,Card,896.0
Female,28,Clothing,Card,300.08
Male,63,Souvenir,Cash,293.25
Male,67,Books,Card,378.75
Male,63,Food & Beverage,Card,130.75
Male,60,Cosmetics,Cash,1016.5
Female,33,Clothing,Card,1200.32
Female,22,Clothing,Cash,1200.32
Male,24,Toys,Card,143.36
Female,33,Clothing,Card,1200.32
Male,61,Clothing,Card,1200.32
Female,25,Shoes,Card,5401.53
Female,50,Clothing,Card,4801.28
Female,42,Cosmetics,Card,40.66
Male,40,Clothing,Card,2700.7200000000003
Female,30,Clothing,Card,300.08
Male,34,Books,Card,242.4
Female,54,Cosmetics,Card,40.66
Female,61,Toys,Card,143.36
Female,42,Toys,Card,573.44
Male,43,Technology,Card,4200.0
Male,69,Clothing,Card,300.08
Female,33,Cosmetics,Cash,162.64
Female,46,Clothing,Card,1200.32
Male,63,Souvenir,Cash,293.25
Male,61,Technology,Card,16800.0
Male,20,Food & Beverage,Card,130.75
Female,54,Clothing,Cash,1200.32
Male,56,Cosmetics,Cash,40.66
Female,25,Shoes,Card,15004.25
Female,35,Food & Beverage,Cash,20.92
Male,25,Shoes,Cash,600.17
Female,53,Food & Beverage,Cash,5.23
Male,53,Food & Beverage,Card,47.07
Female,37,Cosmetics,Cash,365.94
Male,37,Clothing,Cash,300.08
Male,33,Food & Beverage,Card,130.75
Male,20,Clothing,Cash,300.08
Male,56,Clothing,Cash,7502.0
Male,35,Cosmetics,Card,162.64
Female,37,Clothing,Cash,2700.7200000000003
Male,35,Technology,Card,1050.0
Female,40,Cosmetics,Cash,1016.5
Male,24,Souvenir,Card,11.73
Female,59,Clothing,Cash,4801.28
Male,61,Food & Beverage,Card,130.75
Male,68,Souvenir,Cash,46.92
Male,43,Food & Beverage,Card,20.92
Male,22,Clothing,Card,300.08
Male,56,Food & Beverage,Card,47.07
Female,30,Clothing,Card,7502.0
Male,19,Toys,Card,573.44
Male,32,Cosmetics,Cash,40.66
Male,23,Toys,Card,322.56
Female,20,Clothing,Cash,4801.28
Female,38,Food & Beverage,Card,83.68
Male,29,Cosmetics,Card,1016.5
Female,48,Technology,Card,1050.0
Male,55,Cosmetics,Card,1016.5
Female,43,Clothing,Card,1200.32
Female,39,Cosmetics,Card,162.64
Female,48,Food & Beverage,Cash,20.92
Male,62,Food & Beverage,Cash,83.68
Male,49,Clothing,Card,2700.7200000000003
Male,61,Shoes,Card,2400.68
Male,38,Food & Beverage,Card,47.07
Female,30,Clothing,Card,7502.0
Female,36,Cosmetics,Card,162.64
Female,51,Shoes,Cash,15004.25
Male,56,Food & Beverage,Card,130.75
Female,60,Books,Card,136.35000000000002
Female,37,Toys,Card,573.44
Female,61,Clothing,Cash,1200.32
Male,36,Cosmetics,Card,1016.5
Male,49,Cosmetics,Card,162.64
Male,47,Technology,Cash,16800.0
Male,38,Cosmetics,Cash,1016.5
Female,31,Shoes,Cash,2400.68
Female,40,Food & Beverage,Card,47.07
Male,30,Toys,Card,143.36
Male,46,Clothing,Card,7502.0
Male,52,Technology,Card,26250.0
Male,22,Clothing,Cash,1200.32
Male,51,Books,Card,15.15
Female,56,Food & Beverage,Card,20.92
Male,30,Toys,Cash,143.36
Male,45,Clothing,Card,2700.7200000000003
Male,28,Toys,Cash,143.36
Male,38,Clothing,Cash,300.08
Female,25,Technology,Cash,1050.0
Female,23,Books,Card,378.75
Female,20,Cosmetics,Card,1016.5
Female,37,Cosmetics,Cash,1016.5
Male,65,Toys,Cash,322.56
Female,20,Shoes,Cash,2400.68
Female,28,Food & Beverage,Cash,83.68
Male,48,Souvenir,Card,46.92
Female,24,Food & Beverage,Card,20.92
Female,52,Clothing,Card,2700.7200000000003
Female,52,Food & Beverage,Cash,47.07
Male,57,Clothing,Card,1200.32
Female,52,Cosmetics,Cash,40.66
Female,23,Toys,Cash,143.36
Male,51,Shoes,Cash,15004.25
Male,51,Clothing,Card,2700.7200000000003
Female,48,Cosmetics,Cash,365.94
Female,69,Books,Card,378.75
Female,24,Clothing,Card,2700.7200000000003
Male,22,Toys,Cash,896.0
Female,63,Food & Beverage,Card,83.68
Female,26,Clothing,Card,1200.32
Female,31,Clothing,Card,1200.32
Female,48,Souvenir,Card,46.92
Female,48,Cosmetics,Cash,365.94
Female,38,Cosmetics,Card,650.56
Male,45,Clothing,Cash,4801.28
Female,46,Technology,Card,9450.0
Female,29,Cosmetics,Card,1016.5
Male,28,Shoes,Cash,9602.72
Male,54,Toys,Cash,573.44
Male,52,Cosmetics,Cash,1016.5
Male,28,Cosmetics,Cash,162.64
Male,35,Clothing,Card,1200.32
Male,51,Toys,Card,35.84
Male,31,Clothing,Cash,300.08
Female,31,Food & Beverage,Cash,5.23
Female,66,Clothing,Card,4801.28
Female,69,Clothing,Card,7502.0
Male,43,Food & Beverage,Card,5.23
Male,61,Shoes,Card,15004.25
Male,37,Clothing,Card,4801.28
Male,22,Books,Cash,242.4
Female,29,Clothing,Card,4801.28
Male,22,Food & Beverage,Card,83.68
Female,24,Clothing,Card,4801.28
Female,67,Books,Cash,136.35000000000002
Male,24,Toys,Cash,573.44
Female,23,Clothing,Card,7502.0
Female,27,Clothing,Cash,4801.28
Male,47,Cosmetics,Cash,1016.5
Female,24,Food & Beverage,Card,130.75
Female,61,Clothing,Cash,4801.28
Female,28,Shoes,Card,2400.68
Female,31,Clothing,Cash,4801.28
Female,49,Books,Card,378.75
Male,40,Shoes,Cash,2400.68
Female,58,Cosmetics,Card,162.64
Female,31,Clothing,Cash,2700.7200000000003
Female,44,Cosmetics,Card,162.64
Female,21,Clothing,Cash,7502.0
Male,44,Toys,Cash,35.84
Male,46,Technology,Cash,16800.0
Female,29,Cosmetics,Card,40.66
Female,59,Clothing,Card,4801.28
Male,55,Souvenir,Cash,187.68
Male,38,Food & Beverage,Card,130.75
Female,43,Clothing,Card,7502.0
Male,57,Toys,Cash,322.56
Male,33,Clothing,Card,4801.28
Male,48,Cosmetics,Cash,365.94
Male,38,Clothing,Cash,7502.0
Female,69,Clothing,Card,7502.0
Male,39,Cosmetics,Cash,162.64
Female,55,Food & Beverage,Card,20.92
Male,59,Toys,Cash,35.84
Female,51,Shoes,Card,600.17
Male,41,Clothing,Card,7502.0
Male,50,Shoes,Cash,5401.53
Male,39,Cosmetics,Card,40.66
Female,45,Clothing,Card,4801.28
Male,67,Shoes,Cash,15004.25
Male,51,Clothing,Card,1200.32
Female,46,Toys,Card,896.0
Female,40,Clothing,Cash,300.08
Female,47,Food & Beverage,Card,20.92
Male,31,Cosmetics,Cash,40.66
Male,64,Clothing,Card,300.08
Female,63,Cosmetics,Card,162.64
Female,58,Cosmetics,Card,40.66
Male,45,Food & Beverage,Cash,130.75
Female,66,Clothing,Card,1200.32
Female,28,Cosmetics,Card,40.66
Female,61,Cosmetics,Card,162.64
Male,30,Clothing,Cash,7502.0
Male,29,Books,Cash,378.75
Male,20,Cosmetics,Cash,650.56
Female,35,Shoes,Cash,5401.53
Female,58,Shoes,Card,9602.72
Male,56,Cosmetics,Card,365.94
Female,38,Clothing,Card,7502.0
Male,21,Clothing,Card,1200.32
Female,40,Toys,Cash,322.56
Male,41,Toys,Card,143.36
Female,64,Food & Beverage,Cash,5.23
Male,67,Clothing,Cash,300.08
Male,48,Food & Beverage,Card,5.23
Male,43,Clothing,Card,2700.7200000000003
Female,24,Toys,Cash,143.36
Male,28,Food & Beverage,Card,5.23
Male,41,Clothing,Card,7502.0
Female,51,Clothing,Card,2700.7200000000003
Male,52,Clothing,Cash,1200.32
Female,60,Toys,Card,35.84
Female,25,Shoes,Cash,5401.53
Female,25,Cosmetics,Card,1016.5
Male,57,Cosmetics,Card,1016.5
Female,52,Clothing,Card,1200.32
Male,60,Clothing,Card,1200.32
Female,25,Clothing,Cash,7502.0
Male,57,Food & Beverage,Cash,130.75
Male,19,Food & Beverage,Card,5.23
Female,45,Food & Beverage,Card,47.07
Female,65,Clothing,Card,300.08
Male,39,Food & Beverage,Cash,5.23
Male,38,Cosmetics,Card,1016.5
Female,18,Clothing,Card,300.08
Female,50,Shoes,Card,5401.53
Male,53,Clothing,Card,300.08
Female,56,Technology,Card,16800.0
Female,53,Shoes,Card,9602.72
Female,37,Technology,Card,26250.0
Female,31,Clothing,Card,7502.0
Female,32,Souvenir,Cash,187.68
Male,31,Toys,Card,896.0
Male,24,Clothing,Cash,300.08
Female,67,Clothing,Cash,1200.32
Female,55,Cosmetics,Cash,162.64
Male,38,Food & Beverage,Cash,83.68
Male,32,Cosmetics,Card,40.66
Male,24,Clothing,Card,7502.0
Female,48,Clothing,Card,1200.32
Female,24,Cosmetics,Card,650.56
Male,19,Clothing,Card,1200.32
Male,32,Souvenir,Card,46.92
Male,23,Cosmetics,Card,1016.5
Female,55,Clothing,Card,7502.0
Female,39,Toys,Card,322.56
Female,47,Food & Beverage,Cash,47.07
Female,61,Food & Beverage,Card,5.23
Female,22,Food & Beverage,Cash,83.68
Male,40,Food & Beverage,Card,5.23
Female,57,Shoes,Card,5401.53
Female,37,Clothing,Cash,2700.7200000000003
Female,27,Clothing,Card,300.08
Male,31,Cosmetics,Card,650.56
Male,21,Technology,Cash,1050.0
Female,36,Clothing,Cash,2700.7200000000003
Female,53,Food & Beverage,Card,47.07
Female,65,Clothing,Card,7502.0
Female,21,Clothing,Card,4801.28
Male,35,Cosmetics,Cash,40.66
Female,56,Technology,Cash,16800.0
Male,50,Clothing,Cash,7502.0
Female,62,Books,Card,15.15
Female,21,Clothing,Cash,7502.0
Female,20,Clothing,Cash,1200.32
Male,30,Clothing,Card,7502.0
Female,30,Cosmetics,Cash,1016.5
Male,32,Cosmetics,Card,365.94
Female,52,Clothing,Cash,4801.28
Male,58,Toys,Cash,143.36
Male,43,Clothing,Card,2700.7200000000003
Male,47,Food & Beverage,Card,20.92
Female,27,Clothing,Cash,2700.7200000000003
Female,51,Clothing,Card,4801.28
Male,39,Cosmetics,Cash,650.56
Female,30,Food & Beverage,Cash,20.92
Male,40,Books,Cash,15.15
Female,23,Toys,Card,573.44
Female,54,Clothing,Cash,2700.7200000000003
Male,31,Cosmetics,Card,162.64
Female,63,Cosmetics,Card,1016.5
Female,59,Books,Card,242.4
Female,63,Clothing,Card,4801.28
Male,29,Toys,Card,322.56
Female,48,Clothing,Cash,300.08
Male,45,Cosmetics,Card,162.64
Female,36,Cosmetics,Card,1016.5
Male,56,Clothing,Card,300.08
Female,52,Shoes,Cash,15004.25
Male,20,Food & Beverage,Card,83.68
Female,35,Food & Beverage,Card,47.07
Male,46,Clothing,Cash,4801.28
Female,59,Cosmetics,Cash,40.66
Female,36,Toys,Card,573.44
Male,57,Clothing,Cash,300.08
Female,40,Toys,Cash,896.0
Female,67,Books,Card,60.6
Female,54,Food & Beverage,Cash,20.92
Male,32,Cosmetics,Card,650.56
Female,42,Food & Beverage,Cash,130.75
Male,52,Technology,Card,1050.0
Female,28,Technology,Cash,1050.0
Male,26,Clothing,Card,7502.0
Female,20,Toys,Cash,35.84
Male,64,Cosmetics,Cash,1016.5
Female,35,Cosmetics,Cash,40.66
Male,69,Food & Beverage,Card,47.07
Female,27,Clothing,Cash,4801.28
Male,18,Books,Cash,378.75
Female,57,Cosmetics,Cash,40.66
Male,60,Food & Beverage,Card,130.75
Male,28,Souvenir,Card,187.68
Female,54,Toys,Card,896.0
Female,26,Clothing,Card,4801.28
Male,55,Food & Beverage,Card,130.75
Male,29,Cosmetics,Card,40.66
Female,25,Toys,Cash,35.84
Female,67,Clothing,Cash,2700.7200000000003
Male,58,Technology,Card,4200.0
Male,27,Technology,Card,16800.0
Female,69,Clothing,Card,7502.0
Male,55,Food & Beverage,Card,5.23
Male,37,Food & Beverage,Card,130.75
Male,25,Clothing,Card,2700.7200000000003
Male,50,Clothing,Cash,2700.7200000000003
Male,66,Toys,Card,573.44
Male,61,Technology,Card,9450.0
Female,56,Technology,Cash,1050.0
Female,22,Clothing,Cash,4801.28
Male,20,Books,Cash,242.4
Male,31,Cosmetics,Cash,40.66
Female,33,Books,Cash,60.6
Female,39,Clothing,Cash,1200.32
Male,41,Clothing,Cash,1200.32
Male,31,Shoes,Cash,2400.68
Female,37,Clothing,Cash,2700.7200000000003
Male,39,Cosmetics,Card,40.66
Male,60,Food & Beverage,Cash,5.23
Female,50,Clothing,Cash,300.08
Male,22,Food & Beverage,Card,47.07
Male,48,Shoes,Cash,15004.25
Male,36,Cosmetics,Cash,365.94
Female,53,Clothing,Cash,4801.28
Female,57,Shoes,Card,600.17
Male,56,Cosmetics,Card,365.94
Female,45,Clothing,Card,7502.0
Male,31,Souvenir,Cash,105.57
Male,21,Clothing,Cash,300.08
Male,29,Toys,Card,35.84
Female,28,Cosmetics,Card,162.64
Female,50,Clothing,Cash,2700.7200000000003
Female,27,Technology,Cash,9450.0
Female,43,Souvenir,Cash,293.25
Female,56,Cosmetics,Cash,40.66
Male,68,Cosmetics,Cash,162.64
Male,19,Food & Beverage,Cash,130.75
Female,18,Toys,Cash,573.44
Male,37,Shoes,Card,9602.72
Female,44,Technology,Cash,16800.0
Female,64,Cosmetics,Card,1016.5
Female,18,Food & Beverage,Card,5.23
Male,49,Clothing,Card,4801.28
Female,43,Clothing,Card,300.08
Male,43,Cosmetics,Cash,1016.5
Male,50,Food & Beverage,Cash,130.75
Male,45,Toys,Card,896.0
Female,52,Toys,Cash,143.36
Female,23,Books,Cash,378.75
Female,47,Clothing,Card,300.08
Female,26,Food & Beverage,Card,83.68
Male,69,Clothing,Card,1200.32
Female,56,Clothing,Card,7502.0
Male,62,Food & Beverage,Card,20.92
Male,63,Technology,Cash,16800.0
Female,58,Toys,Card,896.0
Female,50,Cosmetics,Card,40.66
Female,50,Food & Beverage,Card,130.75
Female,48,Food & Beverage,Card,83.68
Female,42,Food & Beverage,Cash,130.75
Female,51,Shoes,Card,5401.53
Male,28,Clothing,Card,2700.7200000000003
Female,59,Souvenir,Cash,293.25
Female,29,Cosmetics,Cash,365.94
Male,69,Toys,Cash,322.56
Female,35,Toys,Card,896.0
Male,43,Food & Beverage,Card,130.75
Male,61,Clothing,Card,4801.28
Male,23,Clothing,Card,1200.32
Male,63,Food & Beverage,Cash,20.92
Female,25,Cosmetics,Card,40.66
Female,60,Clothing,Cash,300.08
Male,45,Food & Beverage,Card,5.23
Female,49,Cosmetics,Card,650.56
Female,35,Souvenir,Cash,187.68
Female,59,Toys,Card,322.56
Female,54,Cosmetics,Cash,40.66
Female,39,Food & Beverage,Card,47.07
Male,34,Cosmetics,Card,365.94
Female,23,Food & Beverage,Cash,20.92
Male,19,Books,Card,242.4
Female,22,Shoes,Card,2400.68
Male,67,Clothing,Card,1200.32
Female,37,Clothing,Cash,1200.32
Male,65,Food & Beverage,Cash,47.07
Male,40,Clothing,Cash,4801.28
Female,28,Clothing,Cash,7502.0
Female,25,Clothing,Cash,4801.28
Male,41,Clothing,Card,2700.7200000000003
Female,22,Cosmetics,Cash,1016.5
Male,41,Clothing,Card,2700.7200000000003
Male,37,Clothing,Card,300.08
Female,68,Books,Card,242.4
Female,25,Toys,Card,322.56
Female,46,Clothing,Card,2700.7200000000003
Male,46,Technology,Card,16800.0
Male,60,Clothing,Card,1200.32
Female,58,Cosmetics,Cash,40.66
Male,44,Clothing,Cash,7502.0
Male,65,Food & Beverage,Card,20.92
Female,45,Cosmetics,Cash,40.66
Female,61,Food & Beverage,Card,47.07
Female,47,Clothing,Card,7502.0
Female,48,Cosmetics,Cash,40.66
Female,24,Shoes,Card,600.17
Female,36,Clothing,Card,7502.0
Female,67,Food & Beverage,Card,47.07
Female,67,Clothing,Card,1200.32
Female,69,Clothing,Card,300.08
Male,29,Clothing,Cash,7502.0
Male,27,Shoes,Card,2400.68
Male,56,Shoes,Card,600.17
Male,33,Clothing,Cash,1200.32
Male,60,Food & Beverage,Card,83.68
Female,47,Souvenir,Card,105.57
Male,42,Clothing,Cash,7502.0
Female,36,Cosmetics,Cash,650.56
Male,64,Clothing,Cash,1200.32
Female,35,Toys,Card,896.0
Male,33,Souvenir,Cash,293.25
Male,32,Toys,Card,322.56
Male,50,Technology,Card,4200.0
Female,61,Clothing,Card,7502.0
Male,54,Technology,Card,16800.0
Male,37,Shoes,Card,5401.53
Male,48,Clothing,Card,300.08
Male,38,Toys,Card,896.0
Male,22,Clothing,Card,7502.0
Male,29,Cosmetics,Card,1016.5
Male,33,Souvenir,Card,187.68
Male,68,Books,Card,15.15
Female,26,Cosmetics,Cash,162.64
Male,21,Books,Card,60.6
Male,34,Clothing,Card,1200.32
Female,22,Souvenir,Card,46.92
Female,61,Shoes,Card,600.17
Male,22,Cosmetics,Card,40.66
Male,27,Toys,Cash,322.56
Female,22,Clothing,Card,1200.32
Female,37,Clothing,Card,300.08
Female,24,Food & Beverage,Card,47.07
Male,24,Clothing,Cash,4801.28
Female,55,Books,Cash,378.75
Female,32,Souvenir,Card,11.73
Male,37,Clothing,Card,1200.32
Female,26,Clothing,Cash,1200.32
Male,46,Clothing,Card,2700.7200000000003
Male,62,Clothing,Cash,2700.7200000000003
Female,36,Cosmetics,Cash,365.94
Male,51,Food & Beverage,Card,20.92
Male,31,Clothing,Cash,1200.32
Female,51,Shoes,Cash,5401.53
Male,26,Clothing,Cash,4801.28
Male,38,Cosmetics,Cash,1016.5
Female,55,Food & Beverage,Cash,20.92
Female,53,Shoes,Card,600.17
Female,34,Technology,Card,9450.0
Female,35,Clothing,Card,4801.28
Male,48,Food & Beverage,Cash,47.07
Female,39,Clothing,Cash,7502.0
Female,67,Books,Cash,136.35000000000002
Male,19,Souvenir,Card,293.25
Female,35,Technology,Cash,1050.0
Male,47,Technology,Cash,4200.0
Female,30,Souvenir,Card,11.73
Male,27,Cosmetics,Cash,1016.5
Female,43,Clothing,Card,7502.0
Male,24,Food & Beverage,Card,130.75
Male,46,Books,Card,15.15
Female,37,Clothing,Card,7502.0
Female,50,Cosmetics,Card,40.66
Male,25,Cosmetics,Cash,162.64
Male,50,Technology,Card,9450.0
Female,51,Clothing,Card,4801.28
Female,56,Technology,Cash,16800.0
Female,47,Shoes,Card,2400.68
Female,44,Toys,Card,573.44
Female,65,Cosmetics,Cash,650.56
Female,58,Shoes,Card,600.17
Male,46,Souvenir,Cash,105.57
Female,53,Toys,Card,35.84
Male,30,Food & Beverage,Cash,5.23
Female,51,Souvenir,Card,46.92
Male,43,Clothing,Card,2700.7200000000003
Female,18,Books,Card,136.35000000000002
Male,34,Clothing,Card,4801.28
Female,18,Food & Beverage,Card,130.75
Male,32,Books,Card,15.15
Male,23,Clothing,Card,1200.32
Female,47,Clothing,Card,1200.32
Female,52,Clothing,Card,1200.32
Female,57,Clothing,Card,300.08
Male,56,Food & Beverage,Card,130.75
Female,36,Food & Beverage,Cash,47.07
Female,24,Cosmetics,Card,365.94
Male,35,Shoes,Card,9602.72
Female,18,Shoes,Cash,9602.72
Female,34,Cosmetics,Cash,1016.5
Female,20,Toys,Card,35.84
Male,49,Toys,Card,573.44
Male,63,Cosmetics,Card,40.66
Female,29,Clothing,Card,300.08
Male,25,Clothing,Card,4801.28
Female,38,Shoes,Cash,5401.53
Male,49,Clothing,Card,1200.32
Female,58,Books,Card,242.4
Female,29,Clothing,Cash,1200.32
Female,61,Toys,Card,143.36
Female,22,Cosmetics,Card,365.94
Female,49,Technology,Card,4200.0
Male,53,Toys,Cash,896.0
Male,25,Shoes,Card,5401.53
Male,18,Clothing,Card,7502.0
